title,url,agency,location,salary,closing_date,search_term,source_file,description
Senior Business Intelligence Developer,https://www.flexjobs.com/publicjobs/senior-business-intelligence-developer-dd91a948-835a-41eb-8f4b-01e318f53682,Not specified,Poland,Not specified,2 weeks ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Finance Business Intelligence Developer,https://www.flexjobs.com/publicjobs/finance-business-intelligence-developer-2028191c-802b-490c-9564-988e1d2c0072,Not specified,US National,Not specified,6 days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Business Intelligence Developer II,https://www.flexjobs.com/publicjobs/business-intelligence-developer-ii-b5c4e048-8bb8-48a8-b799-6bdc39265372,Not specified,"Morrisville, NC",Not specified,2 weeks ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Senior Epic Cogito Business Intelligence Developer,https://www.flexjobs.com/publicjobs/senior-epic-cogito-business-intelligence-developer-4ffb8fb0-0680-46ea-98e3-f78d582613eb,Not specified,TX,"103,000 - 155,000 USD Annually",30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Business Intelligence Developer I,https://www.flexjobs.com/publicjobs/business-intelligence-developer-i-863be6c1-4bca-4038-bb4b-7f74e4d5d394,Not specified,"Morrisville, NC",Not specified,7 days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Senior Business Intelligence Developer,https://www.flexjobs.com/publicjobs/senior-business-intelligence-developer-49cedffe-83db-4bbd-ad4e-781f1b3c6f1d,Not specified,"Duluth, MN, Minneapolis, MN","98,000 - 110,000 USD Annually",30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Epic Cogito Business Intelligence Developer,https://www.flexjobs.com/publicjobs/epic-cogito-business-intelligence-developer-e137809e-1f42-49bc-96e3-a5096292e8d8,Not specified,"Houston, TX","91,000 - 136,000 USD Annually",30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Senior Business Intelligence Developer,https://www.flexjobs.com/publicjobs/senior-business-intelligence-developer-aedba16e-1550-4629-ae2d-255683b1588b,Not specified,US National,Not specified,7 days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Senior DEV Business Intelligence Analyst - DEV Business Intelligence Analyst,https://www.flexjobs.com/publicjobs/senior-dev-business-intelligence-analyst-dev-business-intelligence-analyst-3f06251f-1476-4c39-ad39-f21b1431c0ad,Not specified,"Richmond, VA",Not specified,2 weeks ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Senior Product Data Scientist - Financial Intelligence,https://www.flexjobs.com/publicjobs/senior-product-data-scientist-financial-intelligence-0278d4b6-cbfb-46e6-a7b9-f942d4f6a6c8,Not specified,US National,"165,800 - 228,100 USD Annually",30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Business Analyst and Senior Business Intelligence,https://www.flexjobs.com/publicjobs/business-analyst-and-senior-business-intelligence-09807174-5890-4f80-a4e2-9b12b5251000,Not specified,US National,Not specified,30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
"Senior Business Analyst, Business Intelligence",https://www.flexjobs.com/publicjobs/senior-business-analyst-business-intelligence-704e2bb0-2906-4d44-a9c7-17d88332309e,Not specified,"Houston, TX, Rancho Cucamonga, CA, Conshohocken, PA, Canonsburg, PA, Phoenix, AZ, Chandler, AZ, Miami, FL, Downers Grove, IL, MA, NY, Dallas, TX, MI, Austin, TX","107,600 - 147,950 USD Annually",30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Senior Enterprise Intelligence Developer,https://www.flexjobs.com/publicjobs/senior-enterprise-intelligence-developer-46870eb2-b03f-4834-b4ed-4344cf6f2e67,Not specified,US National,Not specified,30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
"Programmer Analyst 6 - Senior Artificial Intelligence, Java Developer",https://www.flexjobs.com/publicjobs/programmer-analyst-6-senior-artificial-intelligence-java-developer-4694bda9-b42d-4a9f-9980-d42b2288d72c,Not specified,"Lansing, MI",Not specified,30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Business Intelligence Engineer,https://www.flexjobs.com/publicjobs/business-intelligence-engineer-caa06f31-309c-4fcc-9b6a-81a94963a662,Not specified,"WA, TX, NY, CA","65,000 - 110,000 USD Annually",Today,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Developer Relations Engineer - Crypto and Artificial Intelligence,https://www.flexjobs.com/publicjobs/developer-relations-engineer-crypto-and-artificial-intelligence-2a4729f6-fafa-4b7d-8895-c1d7b3b63cc5,Not specified,Colombia,Not specified,2 weeks ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Microsoft Power Platform - Dynamics Developer,https://www.flexjobs.com/publicjobs/microsoft-power-platform-dynamics-developer-2053dc00-5d98-473c-bd8b-85131a3a4084,Not specified,"London, ENG, United Kingdom",Not specified,2 weeks ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Senior Python Developer,https://www.flexjobs.com/publicjobs/senior-python-developer-f7f188d6-61da-4bb5-bb08-b80abe2ffe71,Not specified,"London, ENG, United Kingdom",Not specified,30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
JavaScript Developer,https://www.flexjobs.com/publicjobs/javascript-developer-2495050c-4a0e-4a6a-8697-d91d27c5f4ed,Not specified,"Cambridge, ENG, United Kingdom",Not specified,30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
C# Developer,https://www.flexjobs.com/publicjobs/c-developer-61ef5e62-3e46-4310-a102-533c602b6d19,Not specified,FL,"110,000 - 130,000 USD Annually",30+ days ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Business Analyst,https://www.flexjobs.com/publicjobs/business-analyst-459bd6ba-e95d-4aca-ba78-bfc6641e5f58,Not specified,"London, ENG, United Kingdom",Not specified,2 weeks ago,Business Intelligence Developer,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Analyst,https://www.flexjobs.com/publicjobs/quantitative-analyst-0f82fb9b-029b-43f2-b131-6453116a414c,Not specified,"Atlanta, GA",Not specified,2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Analyst,https://www.flexjobs.com/publicjobs/quantitative-analyst-096cf8c9-ab62-419b-afc8-34de48c358ac,Not specified,"Sandy Springs, GA",Not specified,2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Analyst,https://www.flexjobs.com/publicjobs/quantitative-analyst-68c71c72-4737-47b5-b1cc-196cbb49a07d,Not specified,"New York, NY",91.00 - 98.00 USD Hourly,2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Analyst,https://www.flexjobs.com/publicjobs/quantitative-analyst-16c7f3a1-dbc9-4c58-aaca-ad7449db0aae,Not specified,"New York, NY","200,000 - 250,000 USD Annually",8 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Analyst,https://www.flexjobs.com/publicjobs/quantitative-analyst-7d52d3c9-3f78-442e-a2bf-d1d2c2ed39b7,Not specified,"Dallas, TX",Not specified,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-fe8792eb-63be-4478-9552-6c3d37dac691,Not specified,"Poulsbo, WA","70,000 - 95,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-138856c4-7ca7-48cb-8dfb-6da43b54aa4c,Not specified,US National,Not specified,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-881cf9d6-70a0-4e6e-881e-4db4bdf32025,Not specified,"New York, NY","110,000 - 130,000 USD Annually",30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-765e693c-39a2-4194-93d2-49b9837816e0,Not specified,"Boston, MA, NY or US National","50,000 - 55,000 USD Annually",5 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-1a6b38a5-8b3b-4184-bf8c-3fa3099006d2,Not specified,US National,"50,000 - 55,000 USD Annually",5 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-3bd5b8b2-db2c-4c02-83fa-8bb49693da07,Not specified,"Columbus, OH",Not specified,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-a6a4e7cf-e2cf-43fc-b962-9bfdcd9ec18b,Not specified,PA,Not specified,11 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-689cc2ce-1b32-42cc-ab4c-8845e918dea3,Not specified,"Yolo, CA","5,855 - 7,549 USD Monthly",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-ccee353e-6c0b-42ce-bd0c-9cc863676a1f,Not specified,"Chicago, IL","80,000 - 85,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-7af87ec6-672c-4068-92b3-52ad98c294d1,Not specified,"Charlotte, NC","83,000 - 95,000 USD Annually",30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-c2e30d64-5eed-4796-a82c-729dc8598bcb,Not specified,"Laguna Niguel, CA",20.00 - 26.00 USD Hourly,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-c2085317-3d20-41d5-ae09-bae63b307faa,Not specified,"Atlanta, GA, Austin, TX, Chicago, IL, Kansas City, MO, Raleigh, NC","90,000 - 110,000 USD Annually",5 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-eb3c6d51-b142-4553-9559-a90132b24aac,Not specified,"Washington, DC, Burlington, VT, Laguna Niguel, CA","72,000 - 133,900 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-10b59052-aa10-43d6-a258-62c02b156e32,Not specified,"Chicago, IL",Not specified,7 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-006fefe0-d811-4fb6-a195-43918dc09bfb,Not specified,"Minneapolis, MN","47,000 - 89,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-81426171-141c-4c00-abb8-af27cb88793f,Not specified,Brazil,Not specified,2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-01fa5e2b-3ae5-44b4-858f-6f362ab4aead,Not specified,"New York, NY","65,000 - 76,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-86b8acd6-70ce-4c03-88f2-a7fd7b99473b,Not specified,"Boise, ID, Denver, CO, Chicago, IL","54,600 - 71,040 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst,https://www.flexjobs.com/publicjobs/analyst-48767878-8314-48ce-a0c2-d16c6f1a23ea,Not specified,"San Francisco, CA","67,000 - 70,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Senior Analyst, Global Quantitative Research",https://www.flexjobs.com/publicjobs/senior-analyst-global-quantitative-research-54d4ff35-935b-4aca-9e63-092023895dfb,Not specified,"Atlanta, GA",Not specified,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Risk Analyst,https://www.flexjobs.com/publicjobs/quantitative-risk-analyst-25d3c8f8-f059-414e-928a-f538989d7de4,Not specified,"Irving, TX",106.00 - 114.00 USD Hourly,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Investment Analyst - Portfolio Construction,https://www.flexjobs.com/publicjobs/quantitative-investment-analyst-portfolio-construction-1e7ce96d-3820-4168-b8b2-057e7876a344,Not specified,"Baltimore, MD","175,000 - 250,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Business Analyst,https://www.flexjobs.com/publicjobs/quantitative-business-analyst-a7769765-9c73-43ad-98e0-315f394ef691,Not specified,"London, ENG, United Kingdom",Not specified,2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Market Risk Analyst,https://www.flexjobs.com/publicjobs/quantitative-market-risk-analyst-785c48c9-6f8e-4307-8d40-14d0006b0358,Not specified,"New York, NY","94,000 - 120,000 USD Annually",30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Associate, Quantitative Analyst",https://www.flexjobs.com/publicjobs/associate-quantitative-analyst-17444c0d-d862-466c-ab44-6555bff0cc99,Not specified,"New York, NY","139,000 - 159,000 USD Annually",13 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Analyst - Model Governance - Associate,https://www.flexjobs.com/publicjobs/quantitative-analyst-model-governance-associate-7ecc72a7-e185-49d5-b0cd-cf70d3eacd90,Not specified,"New York, NY","132,500 - 162,000 USD Annually",30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Director, Quantitative Analyst",https://www.flexjobs.com/publicjobs/director-quantitative-analyst-06f5b039-a3ea-4eaf-afcf-9ba97fe8a6a5,Not specified,"Nashville, TN",Not specified,7 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Senior Quantitative Analyst,https://www.flexjobs.com/publicjobs/senior-quantitative-analyst-95968b50-6bac-480f-a3fb-5a0b1ff888ac,Not specified,"Chicago, IL",Not specified,7 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Risk Management Analyst,https://www.flexjobs.com/publicjobs/quantitative-risk-management-analyst-f7af3d02-4fd9-4bc7-be18-3f8b8bebff30,Not specified,"Chicago, IL","85,000 - 115,000 USD Annually",30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
AM Quantitative Analyst I,https://www.flexjobs.com/publicjobs/am-quantitative-analyst-i-844ad724-de4a-4e6b-a3e9-c89f5c7da4ea,Not specified,"Merrimack, NH",Not specified,12 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Quantitative Analyst, Index Management and Analytics",https://www.flexjobs.com/publicjobs/quantitative-analyst-index-management-and-analytics-7754356b-e4e0-4482-9dbb-881c76094fe4,Not specified,"Chicago, IL","79,091 - 147,900 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Quantitative Investment Analyst, Equity",https://www.flexjobs.com/publicjobs/quantitative-investment-analyst-equity-c99201d4-4994-49d0-9d8e-9c723702bdc9,Not specified,"Baltimore, MD","100,000 - 150,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Investment Analyst,https://www.flexjobs.com/publicjobs/quantitative-investment-analyst-57c7892e-a4d3-4ba2-8be0-58c3fe4158b0,Not specified,"New York, NY","175,000 - 250,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Crypto Quantitative Analyst,https://www.flexjobs.com/publicjobs/crypto-quantitative-analyst-444c68cf-b825-4af1-9288-ae0b805be56e,Not specified,"Austin, TX",Not specified,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Quantitative Researcher Senior Analyst,https://www.flexjobs.com/publicjobs/quantitative-researcher-senior-analyst-40f5069e-b9b7-47fc-a06a-6472d501d9dd,Not specified,"Atlanta, GA","79,400 - 119,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Lead Quantitative Analyst,https://www.flexjobs.com/publicjobs/lead-quantitative-analyst-837117df-dc37-45a0-bb60-df0d915b2814,Not specified,"New York, NY",Not specified,30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Analyst, Quantitative Analytics",https://www.flexjobs.com/publicjobs/analyst-quantitative-analytics-6c41ffd1-9600-4b31-8153-197e1d350ffc,Not specified,"Pluckemin, NJ, New York, NY, Chicago, IL","65,000 - 95,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Analyst, Quantitative Analytics",https://www.flexjobs.com/publicjobs/analyst-quantitative-analytics-b133ce8c-b943-45c8-8aad-c54abef5a51f,Not specified,"New York, NY, Pluckemin, NJ, Chicago, IL","65,000 - 95,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Senior Quantitative Analyst,https://www.flexjobs.com/publicjobs/senior-quantitative-analyst-f68c5f6e-3496-47db-a852-f5fdff2ed3b4,Not specified,"Boston, MA, Jersey City, NJ, McLean, VA, Dallas, TX, Tampa, FL","95,000 - 180,000 USD Annually",30+ days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Quantitative Analyst II, Merchant Pricing",https://www.flexjobs.com/publicjobs/quantitative-analyst-ii-merchant-pricing-85214578-5417-4dc4-8893-dba64e31bd44,Not specified,US National,"124,000 - 174,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Analyst, Quantitative Structured Finance Analytics",https://www.flexjobs.com/publicjobs/analyst-quantitative-structured-finance-analytics-f746439e-51dd-4e7c-9ea6-92b6afbf9329,Not specified,"Chicago, IL, New York, NY","73,000 - 97,000 USD Annually",2 weeks ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Senior Manager, Quantitative Analysis",https://www.flexjobs.com/publicjobs/senior-manager-quantitative-analysis-0771c36b-9ebb-43f3-ba40-5ba384cdc7ac,Not specified,"Richmond, VA, McLean, VA","204,900 - 257,203 USD Annually",Today,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
"Manager, Quantitative Analysis",https://www.flexjobs.com/publicjobs/manager-quantitative-analysis-75bfc4b4-bbb6-424e-b478-81dc95c8e406,Not specified,"McLean, VA, Richmond, VA","175,800 - 200,700 USD Annually",Today,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
Analyst I,https://www.flexjobs.com/publicjobs/analyst-i-20466811-21f3-4932-8765-ecf0491f851e,Not specified,"Pleasanton, CA, Boise, ID","54,600 - 71,040 USD Annually",5 days ago,Quantitative Analyst,flexjobs_tech_jobs_20250310_235714.csv,
